"","super_opeid","cohort","name","type","tier","tier_name","iclevel","region","state","cz","czname","cfips","county","multi","count","female","married","mr_kq5_pq1","mr_ktop1_pq1","par_mean","par_median","par_rank","par_q1","par_q2","par_q3","par_q4","par_q5","par_top10pc","par_top5pc","par_top1pc","par_toppt1pc","k_rank","k_mean","k_median","k_median_nozero","k_0inc","k_q1","k_q2","k_q3","k_q4","k_q5","k_top10pc","k_top5pc","k_top1pc","k_rank_cond_parq1","k_rank_cond_parq2","k_rank_cond_parq3","k_rank_cond_parq4","k_rank_cond_parq5","kq1_cond_parq1","kq2_cond_parq1","kq3_cond_parq1","kq4_cond_parq1","kq5_cond_parq1","kq1_cond_parq2","kq2_cond_parq2","kq3_cond_parq2","kq4_cond_parq2","kq5_cond_parq2","kq1_cond_parq3","kq2_cond_parq3","kq3_cond_parq3","kq4_cond_parq3","kq5_cond_parq3","kq1_cond_parq4","kq2_cond_parq4","kq3_cond_parq4","kq4_cond_parq4","kq5_cond_parq4","kq1_cond_parq5","kq2_cond_parq5","kq3_cond_parq5","kq4_cond_parq5","kq5_cond_parq5","ktop1pc_cond_parq1","ktop1pc_cond_parq2","ktop1pc_cond_parq3","ktop1pc_cond_parq4","ktop1pc_cond_parq5"
"76",1090,1991,"Arkansas State University","Public","Selective public","Selective public","Four-year","South","AR",25900,"Jonesboro",5031,"Craighead",0,1909,0.528806627,0.227888882,0.025432782,5.93e-07,66320.74219,49600,0.491510868,0.164461692,0.221268681,0.236516197,0.248701414,0.129052016,0.045849185,0.023772025,0.001884793,0,0.548534037,15798.11523,13300,14500,0.080142088,0.084688694,0.222840781,0.256087991,0.243839113,0.192543421,0.084097266,0.03735232,0.003205313,0.527246594,0.572921813,0.549480557,0.553023517,0.523461282,0.112206424,0.236434569,0.254987011,0.241729404,0.154642592,0.056195628,0.208426802,0.280387568,0.253963604,0.201026397,0.088602579,0.221160533,0.24075548,0.230445599,0.219035809,0.085374154,0.210962255,0.245882141,0.26073074,0.19705071,0.089979881,0.256201882,0.263596051,0.221162558,0.169059629,3.6e-06,0.004752278,0.006660444,0.000164229,0.00416145
"77",1091,1991,"Arkansas State University - Beebe","Public","Two-year (public and private not-for-profit)","Two-year (public and private not-for-profit)","Two-year","South","AR",4302,"Searcy",5145,"White",0,875,0.521154225,0.296517104,0.022928857,0.001139844,66901.26563,53100,0.4954063,0.159008043,0.190510599,0.258446269,0.276594854,0.115440234,0.035011433,0.01042796,0.001490132,0,0.549568738,16164.46875,14600,16400,0.118245855,0.126563291,0.187527679,0.216988989,0.259805549,0.209114492,0.098123096,0.04210908,0.009969925,0.494760782,0.562707961,0.54526633,0.570732534,0.562301636,0.159692035,0.253036195,0.21556968,0.227502738,0.144199352,0.109263978,0.197181379,0.246608537,0.242947707,0.203998399,0.135198084,0.157180608,0.234810297,0.260309188,0.212501823,0.11101594,0.171319537,0.182395688,0.30088328,0.234385554,0.127400547,0.188139797,0.213050341,0.232570264,0.238839051,0.007168466,0.005448345,0.018009873,0.004205216,0.017103119
"78",1089,1991,"Arkansas Tech University","Public","Selective public","Selective public","Four-year","South","AR",30000,"Russellville",5115,"Pope",0,1528,0.490159452,0.248219386,0.023063646,0.000686258,72197.53906,52600,0.511009753,0.152341441,0.20573758,0.239749245,0.246715347,0.155456387,0.060060661,0.018727981,0.002807028,0,0.562110608,16401.97461,14100,15200,0.07955832,0.084973669,0.198207209,0.267660611,0.24421803,0.204940482,0.101386316,0.049658623,0.007483893,0.518524349,0.556272566,0.563586771,0.590260208,0.565598726,0.126404313,0.209064989,0.28451014,0.228626126,0.151394433,0.086976971,0.20860814,0.235833622,0.285731376,0.18284989,0.074138179,0.208278324,0.29101083,0.219889208,0.206683459,0.068846609,0.152409443,0.283332633,0.270852335,0.22455898,0.084027008,0.230952838,0.232386409,0.199807904,0.252825842,0.004504739,0.002936865,0.016187119,0.00847774,0.001421448
"79",1546,1991,"Armstrong Atlantic State University","Public","Selective public","Selective public","Four-year","South","GA",8800,"Savannah",13051,"Chatham",0,946,0.633225024,0.122569449,0.008282879,0,89755.875,67100,0.585568964,0.093606979,0.167633725,0.223281186,0.251837717,0.263640392,0.098882779,0.035181414,0.002274312,9.93e-05,0.508862387,13571.81445,12000,13800,0.117301755,0.119737075,0.261595508,0.228696671,0.23510686,0.154863886,0.059356786,0.020930514,0.002993262,0.430919975,0.513816357,0.504211247,0.534223974,0.513099253,0.156247688,0.350588763,0.219271082,0.185406764,0.088485703,0.133081103,0.227717732,0.239506545,0.242813303,0.156881318,0.118677562,0.256422138,0.231163982,0.284427871,0.109308446,0.106222751,0.233582563,0.230283642,0.243500221,0.186410823,0.112095714,0.282679151,0.221564374,0.198064725,0.185596035,0,0.000185186,0,0.0083367,0.003272348
"80",1116,1991,"Art Center College Of Design","Private Non-profit","Nonselective four-year private not-for-profit","Nonselective four-year private not-for-profit","Four-year","West","CA",38300,"Los Angeles",6037,"Los Angeles",0,171,0.502641261,0,0.01940511,5.49e-05,266946.9375,91700,0.647824824,0.100165915,0.159129506,0.160981918,0.168573867,0.411148794,0.317112505,0.158410773,0.064968869,0.017571408,0.410796861,12753.47754,4500,8700,0.235266164,0.253273186,0.36089347,0.131256246,0.086481647,0.16809545,0.103312388,0.046522371,0.042159551,0.381975383,0.297429115,0.469217002,0.382009506,0.450625002,0.344042377,0.108200123,0.287363376,0.066664451,0.193729673,0.363119444,0.447245308,0.105485249,0.009860486,0.074289512,0.150960439,0.367049928,0.149937246,0.15193874,0.180113646,0.278870174,0.408607047,0.111079759,0.057837087,0.143605934,0.218209869,0.367061054,0.104157146,0.107080057,0.203491875,0.000548224,0.037036463,0.035942676,0,0.073999786
"81",20789,1991,"Art Institute Of Colorado ","Private For-profit","Four-year for-profit","Four-year for-profit","Four-year","West","CO",28900,"Denver",8031,"Denver",0,368,0.538869917,0.087673195,0.027627126,0,87084.82813,61700,0.543364346,0.145083906,0.175380204,0.250938954,0.227081238,0.201515699,0.079842269,0.05169693,0.012283527,0.000207967,0.556659804,16900.73633,14200,17200,0.10084746,0.108986254,0.204124038,0.201165769,0.239485842,0.246238097,0.095360093,0.036683559,0.002203681,0.457920283,0.599950314,0.562779367,0.569487274,0.567997396,0.179117706,0.28368936,0.111586681,0.235184537,0.190421716,0.050408089,0.185965398,0.298642329,0.233658605,0.231325579,0.082262345,0.220269053,0.203914887,0.289064644,0.204489072,0.140026364,0.171310133,0.190538732,0.233733334,0.264391436,0.107775174,0.179515671,0.189376936,0.192398027,0.330934192,0,0,0,0,0.010935528
"82",10195,1991,"Art Institute Of Fort Lauderdale ","Private For-profit","Four-year for-profit","Four-year for-profit","Four-year","South","FL",7000,"Miami",12011,"Broward",0,378,0.511275649,0.042491045,0.029710243,0.000599081,71018.58594,43400,0.422351062,0.240301074,0.251084034,0.21980844,0.155497307,0.133309145,0.088318869,0.044534944,0.00717897,0.000579764,0.489152015,12222.01563,10800,12700,0.124307267,0.125586187,0.282611196,0.242314146,0.207925595,0.141562876,0.046352874,0.018054739,0.006213022,0.466298431,0.478679657,0.506621599,0.502911031,0.50521791,0.121257145,0.33266717,0.190540769,0.231897337,0.123637579,0.119174861,0.333951795,0.247558767,0.148973292,0.150341284,0.113443834,0.226988062,0.307189487,0.22882132,0.123557296,0.168583213,0.241498849,0.271660743,0.216570138,0.101687056,0.11533276,0.235352503,0.184560366,0.231211973,0.233542398,0.002493044,0,0,0.031556055,0.005303904
"83",21171,1991,"Art Institute Of Houston ","Private For-profit","Four-year for-profit","Four-year for-profit","Four-year","South","TX",32000,"Houston",48201,"Harris",0,904,0.467716813,0.103341922,0.028841062,0.000465055,81123.125,43100,0.479983091,0.150025461,0.256047143,0.250128551,0.187895545,0.1559033,0.06050374,0.030540187,0.006632148,0.001060416,0.535144163,15589.01074,13800,15500,0.116754457,0.124027287,0.19032195,0.22409371,0.264191694,0.197365359,0.086520284,0.019652709,0.004356561,0.516368926,0.526333809,0.524314582,0.564707994,0.549425483,0.133946734,0.205318029,0.196126784,0.272367339,0.192241115,0.09480331,0.195526226,0.267105535,0.25196936,0.19059557,0.154864188,0.178780344,0.222989656,0.274389465,0.168976345,0.096070919,0.191885137,0.203891809,0.272402688,0.235749447,0.146696682,0.183977219,0.206484708,0.250140524,0.212700866,0.003099841,0.006499407,0.000766599,0.002863986,0.009605136
"84",25256,1991,"Art Institute Of New York City ","Private For-profit","Two-year for-profit","Two-year for-profit","Two-year","Northeast","NY",19400,"New York",36061,"New York",0,459,0.560530484,0.030749973,0.035470035,0.002214517,52643.60938,35200,0.402350634,0.264430835,0.282453168,0.21603716,0.142171745,0.094907092,0.035719786,0.010177696,0.004078376,0,0.471056304,12488.91406,9400,12100,0.158109739,0.165537352,0.285613221,0.223630088,0.186891534,0.138327806,0.074125685,0.022832347,0.004460423,0.430861503,0.467858344,0.492888004,0.49648723,0.504773498,0.213136308,0.312066048,0.209245011,0.131415344,0.134137289,0.130397896,0.284327871,0.268442666,0.253395053,0.063436515,0.151998353,0.224708054,0.274768658,0.206778849,0.141746086,0.133992708,0.369607306,0.159571546,0.171813214,0.165015226,0.215568414,0.228550061,0.109896614,0.1208564,0.325128511,0.008374653,0.007951431,0,0,0
"85",8350,1991,"Art Institute Of Philadelphia ","Private For-profit","Four-year for-profit","Four-year for-profit","Four-year","Northeast","PA",19700,"Philadelphia",42101,"Philadelphia",0,766,0.561085165,0.021044366,0.017986223,0.000132744,73111.5,53300,0.518131971,0.147788994,0.192767743,0.243006031,0.219421099,0.197016133,0.089362986,0.039995573,0.000290401,5.07e-05,0.512228723,14284.60645,11100,13000,0.117444873,0.118023387,0.245338635,0.239210018,0.205405153,0.192022807,0.078507937,0.042325851,0.003462353,0.484366447,0.468173593,0.511209846,0.527017355,0.561020672,0.115359347,0.278673029,0.243438606,0.240826969,0.121702049,0.194921733,0.23058136,0.212040876,0.267278147,0.095177885,0.096679968,0.266106943,0.266928531,0.18534703,0.184937528,0.103489578,0.261161393,0.223302205,0.166396863,0.245649962,0.087293922,0.191533899,0.246149242,0.186479872,0.288543064,0.000898198,0.001359394,0,0.003985496,0.011131374
"86",7470,1991,"Art Institute Of Pittsburgh ","Private For-profit","Four-year for-profit","Four-year for-profit","Four-year","Northeast","PA",16300,"Pittsburgh",42003,"Allegheny",0,2298,0.535555184,0.110995859,0.023313375,8.86e-05,56925.9375,40200,0.424635231,0.226174573,0.252704145,0.249397213,0.172248077,0.099475991,0.038458046,0.016165951,0.001956117,0.000312533,0.483834997,12720.49805,11000,14100,0.165044561,0.172094774,0.226201488,0.21724901,0.225277832,0.159176896,0.032389421,0.023103848,0.002129314,0.441381842,0.445821226,0.522315145,0.518619835,0.520221651,0.205502769,0.261350332,0.216048468,0.214021525,0.103076906,0.190807868,0.2449756,0.238518367,0.208212588,0.117485578,0.154747249,0.217613124,0.211797784,0.254139619,0.161702224,0.1464432,0.207510728,0.207863481,0.231266873,0.206915718,0.136507733,0.152488129,0.195865332,0.211492574,0.303646232,0.000391702,0.001442441,0.002871474,0.001277056,0.007440004
"87",7819,1991,"Art Institute Of Portland ","Private For-profit","Four-year for-profit","Four-year for-profit","Four-year","West","OR",38801,"Portland",41051,"Multnomah",0,263,0.502684712,0.061435174,0.019665504,0,87792.92188,58600,0.528576076,0.125560505,0.18055147,0.265421159,0.216008947,0.21245792,0.088832855,0.037678588,0.009553668,0,0.489322137,13609.04297,11600,14700,0.174204886,0.187074744,0.237732988,0.190895441,0.20183614,0.182460687,0.076806165,0.024776125,0.000589797,0.454167664,0.457938105,0.523926318,0.523781657,0.458502859,0.096118221,0.455930977,0.104677136,0.186651931,0.156621735,0.23696061,0.188315254,0.269063383,0.180544641,0.125116112,0.17328239,0.152506692,0.246048457,0.229536788,0.198625673,0.160369099,0.214717435,0.200043337,0.162677501,0.262192628,0.242817649,0.280648886,0.097217935,0.234110893,0.145204637,0,0.000772668,2.66e-06,0.002081323,0
"88",22913,1991,"Art Institute Of Seattle ","Private For-profit","Four-year for-profit","Four-year for-profit","Four-year","West","WA",39400,"Seattle",53033,"King",0,380,0.50237608,0.093318366,0.021639819,0.000563529,92045.78906,66400,0.577120066,0.110483225,0.118373354,0.249783861,0.279107158,0.242252403,0.097352952,0.045516498,0.002177382,0.000832408,0.564901253,16378.64355,15300,17400,0.119902678,0.143561895,0.194454505,0.174620218,0.231144486,0.256218895,0.113743052,0.037013728,0.00578009,0.562431216,0.573122561,0.558134913,0.562887013,0.571307898,0.060284053,0.211899472,0.236948952,0.295002322,0.195865201,0.152126746,0.166971206,0.163785491,0.27703667,0.240079886,0.105861638,0.2184522,0.195499467,0.207591115,0.27259558,0.168581,0.205796687,0.14184227,0.197339432,0.286440611,0.187404015,0.162116304,0.167724618,0.242830039,0.239925024,0.005100586,0.00060009,0.010630227,0,0.010279639
"89",25578,1991,"Art Institute Of York  - Pennsylvania","Private For-profit","Four-year for-profit","Four-year for-profit","Four-year","Northeast","PA",19200,"Harrisburg",42133,"York",0,224,0.568602026,0.049329881,0.014299736,0.000194764,67114.01563,61900,0.549438119,0.112782336,0.164865102,0.257262573,0.297250863,0.167839126,0.065033011,0.007999918,0.003569468,0,0.572924949,14536.68652,15300,16900,0.085455276,0.099783398,0.178476215,0.236262467,0.242632853,0.242845068,0.093966909,0.022060631,0.003193301,0.576152861,0.500784338,0.580969512,0.597894013,0.585066199,0.10669395,0.295908327,0.094632118,0.375975039,0.126790566,0.191999352,0.206734691,0.243697669,0.122964005,0.234604283,0.080926891,0.164454204,0.276821435,0.306782308,0.171015161,0.071584248,0.111809735,0.293954218,0.185634133,0.337017666,0.083402916,0.211370231,0.159786666,0.273199254,0.272240934,0.001726901,0,0.005258571,0,0.009805247
"90",10248,1991,"Art Institutes International Minnesota ","Private For-profit","Four-year for-profit","Four-year for-profit","Four-year","Midwest","MN",21501,"Minneapolis",27053,"Hennepin",0,362,0.570415497,0.046430312,0.015797873,0.000109008,75826.4375,59500,0.547062337,0.114279395,0.160871628,0.28503155,0.262868385,0.176949042,0.082335591,0.036315862,0.004365123,0,0.607304739,18468.7207,16200,17600,0.051858049,0.07509435,0.153307629,0.250633092,0.257682824,0.263282106,0.105637968,0.048896641,0.004887196,0.524988472,0.592635691,0.586803019,0.639599323,0.658852339,0.088139533,0.278885834,0.268791225,0.225944377,0.138239031,0.075070971,0.148771315,0.325377942,0.194913592,0.25586618,0.068017749,0.146462871,0.283811213,0.281799574,0.219908593,0.09586527,0.102000508,0.200647897,0.270864238,0.330622087,0.047233232,0.163574736,0.191764673,0.276817298,0.320610061,0.000953873,0.001633373,0.003555479,0.004886963,0.012531139
"91",1952,1991,"Asbury College","Private Non-profit","Selective private","Selective private","Four-year","South","KY",12901,"Lexington-Fayette",21113,"Jessamine",0,266,0.622223735,0.264113218,0.008550398,0,101416.8672,82600,0.653901398,0.057063009,0.095748644,0.195669737,0.335282054,0.316236557,0.178194419,0.066596389,0.005008034,1.52e-05,0.536952805,13732.57031,12800,14000,0.039690793,0.043561389,0.316201911,0.217298134,0.260055101,0.162883465,0.068506375,0,0,0.518429399,0.536268592,0.515930235,0.538993776,0.551346123,0,0.239010164,0.413293562,0.197854929,0.149841344,0,0.305302163,0.323713518,0.273856053,0.097128265,0.056361077,0.360966898,0.19478405,0.212589502,0.175298472,0.031235089,0.31243901,0.252299611,0.261598894,0.142427397,0.069760015,0.309722297,0.126532979,0.294832491,0.199152218,0,0.000764853,0.000634194,0,0.001890053
"92",4033,1991,"Asheville Buncombe Technical Community College","Public","Two-year (public and private not-for-profit)","Two-year (public and private not-for-profit)","Two-year","South","NC",1203,"Asheville",37021,"Buncombe",0,1079,0.52903837,0.147588953,0.01560643,1.48e-05,74128.05469,56600,0.51977694,0.146822147,0.194808119,0.239289601,0.253702881,0.165377252,0.068160616,0.03642026,0.006239606,0,0.542996722,15600.8584,14000,15600,0.110240228,0.115287124,0.190301182,0.246709161,0.268349277,0.179353256,0.061686233,0.026527334,0.003935999,0.498697639,0.522905231,0.572202682,0.558812499,0.539470732,0.139302632,0.19681797,0.271096527,0.286488079,0.106294791,0.132141146,0.186730836,0.25366757,0.311552481,0.115907966,0.111860333,0.150173809,0.244538758,0.257038353,0.236388747,0.102017078,0.186537854,0.246174913,0.274184611,0.191085545,0.099428449,0.252556138,0.220821288,0.208768124,0.218426001,0.000100563,0.004780046,0,0.007409591,0.006713183
"93",1881,1991,"Ashford University","Private For-profit","Four-year for-profit","Four-year for-profit","Four-year","Midwest","IA",23802,"Clinton",19045,"Clinton",0,1859,0.596014678,0.306018293,0.046794297,0,56744.28906,42100,0.452519417,0.226510703,0.225368241,0.219484354,0.209783155,0.118853546,0.032950226,0.009697484,0.00108804,0,0.57889205,16707.9707,16100,18100,0.107573569,0.112995402,0.15493596,0.208131026,0.223275483,0.300662129,0.052163634,0.01939128,0.002154934,0.499101281,0.583845139,0.581591964,0.630948961,0.624695837,0.190007963,0.192431715,0.237521273,0.173451475,0.206587574,0.109792061,0.126427156,0.260083466,0.222041699,0.281655618,0.100524528,0.183827713,0.178897755,0.223028473,0.313721531,0.071839212,0.128178191,0.169222309,0.276988654,0.353771634,0.06797192,0.131409783,0.17626831,0.226218793,0.398131193,0,0,0.002442441,0.005114105,0.004593921
"94",3012,1991,"Ashland University","Private Non-profit","Selective private","Selective private","Four-year","Midwest","OH",16000,"Mansfield",39005,"Ashland",0,501,0.606624186,0.11386627,0.007419416,0,111789.5859,83700,0.67707032,0.036714646,0.074459361,0.190316535,0.388548082,0.309961376,0.124338366,0.065153345,0.006388591,0,0.599507744,18633.4043,15400,15900,0.050976742,0.049587814,0.184440346,0.258993194,0.228671092,0.278307554,0.151739866,0.06941621,0.007933067,0.610687733,0.589432657,0.636086345,0.60054642,0.576842427,0,0.160667479,0.366302384,0.270946873,0.202083264,0.078430398,0.121918434,0.189781996,0.395269461,0.21459971,0.022134281,0.10543194,0.358180118,0.219962623,0.294291038,0.066599085,0.170042297,0.25382314,0.209729923,0.299805555,0.044065071,0.268835038,0.208488532,0.21273353,0.265877829,0,0.000175134,0,0.020383647,0
"95",11150,1991,"Asnuntuck Community College","Public","Two-year (public and private not-for-profit)","Two-year (public and private not-for-profit)","Two-year","Northeast","CT",20901,"Bridgeport",9003,"Hartford",0,282,0.527897418,0.051659353,0.019863485,0.003507986,85926.64063,77500,0.607727587,0.100406862,0.113905291,0.161528828,0.380833185,0.243325833,0.07021299,0.028639622,0.003687209,0,0.582580273,17342.04102,15200,15900,0.074162111,0.071852808,0.192768241,0.242413368,0.247764063,0.24520152,0.117763855,0.068494365,0.010884779,0.569775105,0.487262398,0.626251221,0.586619496,0.597172022,0.038675642,0.246008858,0.320454422,0.197031119,0.19782996,0.125351576,0.219223241,0.346151454,0.18229452,0.126979209,0.019221499,0.15654221,0.222199042,0.332160317,0.269876931,0.085774714,0.194345345,0.208562713,0.224199079,0.28711815,0.07364864,0.179994614,0.228047755,0.280202721,0.23810627,0.034937711,0,0,0.018706251,0.001039066
"96",2118,1991,"Assumption College","Private Non-profit","Selective private","Selective private","Four-year","Northeast","MA",20500,"Boston",25027,"Worcester",0,474,0.56802392,0.003664456,0.017447161,0.000235045,153547.6875,121300,0.778952301,0.032418435,0.046499605,0.095750098,0.244276465,0.581055396,0.325637072,0.139371097,0.014386261,0.000173777,0.647255157,21700.05273,19100,20800,0.05272384,0.049747598,0.182504089,0.183721036,0.168704414,0.415322863,0.265186429,0.120040305,0.005396023,0.729623914,0.619524837,0.68813777,0.646273017,0.638554752,0,0.207483357,0.114926455,0.139403783,0.538186405,0.13045617,0.076893408,0.263102831,0.135138116,0.394409475,0.020303038,0.127097499,0.242232202,0.161978203,0.448389059,0.052104843,0.20124514,0.157455083,0.170582482,0.418612452,0.049925417,0.190813545,0.182607019,0.173344193,0.403309826,0.007250347,0,0.000713154,0.001279822,0.008226519
"97",5600,1991,"Athens Technical College","Public","Two-year (public and private not-for-profit)","Two-year (public and private not-for-profit)","Two-year","South","GA",9301,"Winder",13059,"Clarke",0,862,0.625696838,0.161985308,0.020209709,0.000152254,55573.91406,38800,0.430923432,0.222709978,0.247519787,0.249802812,0.178047404,0.10192002,0.033222456,0.011864347,0.000487245,9.72e-05,0.523567476,14035.06641,12800,14600,0.113484308,0.117173366,0.198245136,0.274433939,0.268796948,0.141350611,0.052916523,0.020811876,0.000489682,0.513823032,0.517525852,0.529470086,0.533110321,0.528395176,0.098199872,0.174274929,0.368412885,0.2683678,0.090744515,0.121625433,0.206248421,0.269381038,0.279085924,0.123659184,0.122220053,0.212782901,0.231533177,0.271827873,0.161635995,0.135417984,0.178139504,0.266652667,0.236006866,0.18378298,0.103579652,0.230678549,0.200089467,0.294600574,0.171051758,0.000683642,0.00040163,0,7.46e-05,0.002204948
"98",12165,1991,"Atlanta Metropolitan  State College","Public","Nonselective four-year public","Nonselective four-year public","Four-year","South","GA",9100,"Atlanta",13121,"Fulton",0,623,0.570654988,0.025098838,0.035800527,0.000139003,40624.35547,28800,0.340435475,0.316019283,0.345207489,0.215334663,0.082675107,0.040763457,0.008484604,0.006517619,0.003532403,0,0.496392357,12569.02246,11800,12800,0.101211794,0.105299812,0.207022721,0.35038832,0.245441221,0.091847926,0.031152315,0.017205983,0.000217484,0.511127591,0.488158345,0.506483138,0.456119388,0.480262756,0.07942346,0.218046103,0.386904048,0.202340496,0.113285893,0.093251128,0.189918496,0.416651491,0.246077852,0.054101034,0.134613296,0.199797812,0.23732543,0.312241492,0.11602197,0.163361357,0.288330126,0.214434769,0.24231236,0.091561387,0.13533329,0.139672697,0.379142431,0.227659494,0.118192087,0.000439856,0,0.000364462,0,0
"99",8543,1991,"Atlanta Technical College","Public","Two-year (public and private not-for-profit)","Two-year (public and private not-for-profit)","Two-year","South","GA",9100,"Atlanta",13121,"Fulton",0,646,0.537689388,0.035707768,0.025100935,0.001488812,38009.64063,26600,0.316379488,0.373024132,0.338898013,0.162550002,0.099933218,0.025594636,0.01209165,0.004694491,0.002834363,6.33e-06,0.473666275,11931.66211,10700,12300,0.123282619,0.136098715,0.23708573,0.314504517,0.217831062,0.094479976,0.0312152,0.017935293,0.001777754,0.458247185,0.479769111,0.485470146,0.50422138,0.423314512,0.123263113,0.263470695,0.365747644,0.180228169,0.067290379,0.13878919,0.220110267,0.306667456,0.249665924,0.084767162,0.151013358,0.219661245,0.262901016,0.232001653,0.134422729,0.136617707,0.241796762,0.211359923,0.222087934,0.188137674,0.190795851,0.169582647,0.401896348,0.237725154,0,0.003991194,0.000409924,5.84e-05,0.001406165,0
"100",2596,1991,"Atlantic Cape Community College","Public","Two-year (public and private not-for-profit)","Two-year (public and private not-for-profit)","Two-year","Northeast","NJ",19700,"Philadelphia",34001,"Atlantic",0,1795,0.535963178,0.06723588,0.015618446,0.00054641,70514.36719,50600,0.508432865,0.139414453,0.228254553,0.251319273,0.217066566,0.163945155,0.05763308,0.016967032,0.001846803,0.000161572,0.538138485,15047.55957,13200,14500,0.090521015,0.093656473,0.210765872,0.26324124,0.257255735,0.17508068,0.068312965,0.026946967,0.003618347,0.478328973,0.520372927,0.552440286,0.539319694,0.590245306,0.153395276,0.248424054,0.256779929,0.229371855,0.112028885,0.106544838,0.211178677,0.273506806,0.245596072,0.163173606,0.093472957,0.176582839,0.276241404,0.292464474,0.161238326,0.078939948,0.232861243,0.260992839,0.249987392,0.177218577,0.044678547,0.201313743,0.237491768,0.252851009,0.263664934,0.003919319,0.000149522,0.002253738,0.008259024,0.00413945
"101",1009,1991,"Auburn University","Public","Selective public","Selective public","Four-year","South","AL",9800,"Auburn",1081,"Lee",0,4033,0.522596598,0.087533884,0.00572441,0.000489647,242715.5469,143000,0.801509619,0.026276455,0.046946376,0.093340955,0.187091092,0.646345122,0.449109793,0.277360797,0.062016767,0.00326601,0.522972322,16984.8457,11300,13900,0.128634617,0.132889521,0.273687834,0.191450349,0.162552748,0.239419548,0.15467748,0.080095336,0.011427209,0.482070774,0.456837535,0.511426389,0.509109437,0.535118878,0.168707015,0.300222046,0.140628641,0.172589097,0.2178532,0.136662242,0.357497559,0.245897227,0.115632567,0.144310405,0.09886265,0.327665016,0.209802751,0.168231022,0.195438561,0.121283769,0.299881688,0.208209259,0.15530137,0.215323914,0.139432715,0.251144604,0.182060408,0.166831677,0.260530595,0.018634425,0,0.007644478,0.006803986,0.013848722
"102",8310,1991,"Auburn University Montgomery","Public","Selective public","Selective public","Four-year","South","AL",11101,"Montgomery",1101,"Montgomery",0,749,0.627089977,0.138046488,0.017065101,0.00132582,71667.46875,55100,0.519372821,0.153637403,0.221217669,0.187719269,0.245385192,0.192040468,0.056116328,0.027009521,0.001564222,2.2e-05,0.519348992,13857.96191,12700,14100,0.099880353,0.103449336,0.240728814,0.242586295,0.26326471,0.149970844,0.061043326,0.023332998,0.001357493,0.486470371,0.513721347,0.544604123,0.54407829,0.495849997,0.15593223,0.234280717,0.261929636,0.236783547,0.111073869,0.098600401,0.229043751,0.294114723,0.258326314,0.11991481,0.100215278,0.156552308,0.290864383,0.311434835,0.140933196,0.070838324,0.2443337,0.216694499,0.299351964,0.168781512,0.111878232,0.337024028,0.153646064,0.196941291,0.200510386,0.008629538,0.000143177,0,0,0
